Passenger_ID,Airline,Origin,Destination,Flight_Date,Age,Class,Travel_Type,Booking_Channel,Payment_Method,Flight_Duration_Min,Distance_KM,Flight_Status,Delay_Minutes,Baggage_Count,Meal_Ordered,Rating,Ticket_Fare,Satisfaction
PNR00488,Indigo,Mumbai,Hyderabad,2025-01-06,26.0,Economy,Personal,Travel Agent,UPI,192,1134,On Time,0.0,0,No,5.0,19047.63,Satisfied
PNR00489,Spicejet,Hyderabad,Mumbai,2025-02-09,52.0,Premium Economy,Business,Website,Debit Card,159,438,On Time,0.0,2,Yes,3.0,17278.41,Neutral
PNR00490,Air India,Mumbai,Bangalore,2025-10-25,19.0,Business,Business,Airport Counter,Debit Card,125,465,Delayed,34.0,3,Yes,3.0,41535.48,Neutral
PNR00491,Indigo,Delhi,Kolkata,2025-08-21,55.0,Economy,Personal,Website,UPI,208,1060,Delayed,109.0,3,No,3.0,5341.05,Neutral
PNR00492,Air India Express,Mumbai,Bangalore,2024-08-18,29.0,Business,Business,Airport Counter,Credit Card,105,1025,On Time,0.0,0,Yes,1.0,20502.21,Dissatisfied
PNR00493,Akasa Air,Delhi,Bangalore,2024-01-31,45.0,Economy,Personal,Website,Debit Card,70,1666,On Time,0.0,0,Yes,4.0,20115.5,Satisfied
PNR00494,Spicejet,Bangalore,Mumbai,2025-10-21,55.0,Premium Economy,Business,Website,UPI,84,1709,On Time,0.0,2,No,3.0,26911.53,Neutral
PNR00495,Air India,Delhi,Kolkata,2024-11-27,52.0,Economy,Business,Website,Debit Card,153,560,Delayed,62.0,3,No,1.0,6805.3,Dissatisfied
PNR00496,Indigo,Bangalore,Mumbai,2025-05-12,33.0,Economy,Business,Airport Counter,Net Banking,175,631,On Time,0.0,3,Yes,4.0,6689.33,Satisfied
PNR00497,Indigo,Mumbai,Hyderabad,2025-11-30,30.0,Economy,Business,Website,Debit Card,74,1103,Delayed,58.0,1,No,2.0,3946.54,Dissatisfied
PNR00498,Vistara,Kolkata,Delhi,2025-06-24,35.0,Economy,Business,Travel Agent,Credit Card,210,1056,On Time,0.0,2,No,5.0,15311.19,Satisfied
PNR00499,Vistara,Delhi,Bangalore,2025-03-15,56.0,Economy,Personal,Travel Agent,Debit Card,136,765,On Time,0.0,3,No,1.0,32327.61,Dissatisfied
PNR00500,Akasa Air,Mumbai,Bangalore,2025-06-29,54.0,Economy,Business,Airport Counter,UPI,143,1220,Delayed,136.0,0,Yes,3.0,20183.53,Neutral
PNR00501,Akasa Air,Mumbai,Bangalore,2025-11-20,38.0,Economy,Business,Mobile App,UPI,230,527,Delayed,75.0,0,No,5.0,10220.7,Satisfied
PNR00502,Air India Express,Bangalore,Delhi,2025-07-20,56.0,Economy,Personal,Website,Debit Card,60,1424,Delayed,55.0,2,No,3.0,31942.13,Neutral
PNR00503,Indigo,Mumbai,Delhi,2024-08-19,31.0,Economy,Business,Mobile App,UPI,223,1067,On Time,0.0,3,Yes,2.0,32227.57,Dissatisfied
PNR00504,Air India,Mumbai,Bangalore,2024-06-30,25.0,Economy,Business,Website,UPI,165,385,Delayed,109.0,1,Yes,4.0,21614.1,Satisfied
PNR00505,Vistara,Delhi,Bangalore,2025-04-07,54.0,Economy,Business,Mobile App,Debit Card,88,1687,On Time,0.0,2,No,3.0,17817.96,Neutral
PNR00506,Indigo,Hyderabad,Mumbai,2024-05-18,46.0,Economy,Business,Mobile App,Credit Card,77,738,Delayed,117.0,3,Yes,4.0,24599.08,Satisfied
PNR00507,Air India,Delhi,Bangalore,2024-06-19,27.0,Premium Economy,Business,Airport Counter,Net Banking,74,1534,On Time,0.0,0,No,4.0,22069.09,Satisfied
PNR00508,Air India,Delhi,Kolkata,2024-04-10,52.0,Economy,Business,Travel Agent,Debit Card,208,1267,Delayed,76.0,3,Yes,5.0,13278.88,Satisfied
PNR00509,Spicejet,Mumbai,Delhi,2025-10-08,49.0,Economy,Personal,Travel Agent,UPI,215,953,On Time,0.0,2,Yes,5.0,5780.6,Satisfied
PNR00510,Akasa Air,Delhi,Mumbai,2024-02-16,57.0,Business,Business,Airport Counter,Net Banking,83,620,Delayed,160.0,0,No,2.0,9789.51,Dissatisfied
PNR00512,Vistara,Mumbai,Hyderabad,2024-04-01,57.0,Economy,Business,Website,Debit Card,226,1513,Cancelled,,1,Yes,1.0,21303.33,Dissatisfied
PNR00513,Air India Express,Delhi,Bangalore,2025-01-01,20.0,Economy,Business,Mobile App,UPI,207,1563,Delayed,119.0,1,No,2.0,18759.44,Dissatisfied
PNR00514,Vistara,Delhi,Mumbai,2024-06-21,58.0,Economy,Business,Website,Net Banking,84,1092,On Time,0.0,3,No,4.0,24063.44,Satisfied
PNR00515,Akasa Air,Mumbai,Delhi,2025-01-28,65.0,Economy,Personal,Travel Agent,Debit Card,142,1345,On Time,0.0,1,Yes,4.0,23242.29,Satisfied
PNR00516,Akasa Air,Delhi,Mumbai,2025-01-01,26.0,Economy,Personal,Travel Agent,Credit Card,61,1672,On Time,0.0,0,No,4.0,20089.12,Satisfied
PNR00517,Spicejet,Mumbai,Bangalore,2024-06-03,49.0,Economy,Business,Website,Credit Card,60,534,On Time,0.0,0,Yes,1.0,7140.53,Dissatisfied
PNR00518,Vistara,Delhi,Mumbai,2025-04-07,24.0,Economy,Personal,Travel Agent,Debit Card,113,1604,On Time,0.0,2,No,3.0,23013.61,Neutral
PNR00519,Akasa Air,Bangalore,Delhi,2025-02-24,25.0,Premium Economy,Business,Mobile App,Net Banking,151,1402,Delayed,18.0,0,No,5.0,24915.98,Satisfied
PNR00520,Indigo,Delhi,Bangalore,2024-04-24,22.0,Economy,Business,Mobile App,Credit Card,180,364,Cancelled,,2,No,2.0,4213.07,Dissatisfied
PNR00521,Air India,Delhi,Kolkata,2025-03-21,28.0,Economy,Business,Travel Agent,Net Banking,177,463,On Time,0.0,1,No,4.0,10542.55,Satisfied
PNR00522,Spicejet,Bangalore,Mumbai,2024-08-22,48.0,Premium Economy,Personal,Mobile App,Net Banking,146,1007,On Time,0.0,0,No,4.0,3394.46,Satisfied
PNR00523,Vistara,Mumbai,Hyderabad,2025-07-27,56.0,Business,Personal,Website,UPI,149,531,On Time,0.0,3,No,2.0,31983.55,Dissatisfied
PNR00524,Spicejet,Delhi,Mumbai,2025-10-16,45.0,Business,Personal,Website,Net Banking,92,1599,Delayed,100.0,0,Yes,5.0,38515.06,Satisfied
PNR00525,Spicejet,Kolkata,Delhi,2025-01-23,60.0,Premium Economy,Personal,Airport Counter,UPI,200,967,On Time,0.0,2,No,5.0,35494.47,Satisfied
PNR00526,Akasa Air,Hyderabad,Mumbai,2024-02-21,34.0,Premium Economy,Personal,Website,Debit Card,150,1612,Delayed,145.0,2,No,5.0,29684.15,Satisfied
PNR00527,Vistara,Delhi,Mumbai,2025-06-11,37.0,Business,Business,Website,Credit Card,204,1531,On Time,0.0,3,Yes,4.0,16505.38,Satisfied
PNR00528,Air India,Delhi,Kolkata,2025-11-18,56.0,Premium Economy,Business,Airport Counter,UPI,199,1426,On Time,0.0,1,Yes,1.0,9119.2,Dissatisfied
PNR00529,Indigo,Hyderabad,Mumbai,2024-04-05,42.0,Premium Economy,Personal,Airport Counter,Net Banking,185,1055,On Time,0.0,1,No,5.0,17768.29,Satisfied
PNR00530,Indigo,Bangalore,Delhi,2024-07-10,63.0,Premium Economy,Business,Website,Debit Card,67,1702,Cancelled,,3,Yes,3.0,24515.83,Neutral
PNR00531,Indigo,Delhi,Mumbai,2024-04-22,24.0,Business,Business,Mobile App,UPI,121,322,On Time,0.0,3,Yes,4.0,44929.69,Satisfied
PNR00532,Akasa Air,Mumbai,Delhi,2025-05-26,27.0,Economy,Business,Airport Counter,Net Banking,205,344,Delayed,169.0,1,Yes,3.0,20279.55,Neutral
PNR00533,Indigo,Bangalore,Mumbai,2025-10-18,54.0,Economy,Personal,Mobile App,UPI,163,503,On Time,0.0,2,Yes,2.0,18503.06,Dissatisfied
PNR00534,Vistara,Mumbai,Hyderabad,2024-05-17,29.0,Economy,Business,Mobile App,Net Banking,130,1177,On Time,0.0,0,Yes,2.0,27865.31,Dissatisfied
PNR00535,Akasa Air,Mumbai,Hyderabad,2024-01-11,50.0,Premium Economy,Business,Mobile App,Credit Card,132,1335,Delayed,176.0,3,No,4.0,4187.85,Satisfied
PNR00536,Vistara,Delhi,Mumbai,2025-06-10,56.0,Premium Economy,Personal,Mobile App,Credit Card,116,374,On Time,0.0,0,No,5.0,3967.87,Satisfied
PNR00537,Vistara,Mumbai,Hyderabad,2024-03-17,55.0,Business,Business,Website,UPI,100,1014,Delayed,116.0,0,Yes,2.0,40007.93,Dissatisfied
PNR00538,Indigo,Bangalore,Delhi,2025-07-26,54.0,Economy,Business,Mobile App,UPI,151,1097,On Time,0.0,1,Yes,1.0,12811.89,Dissatisfied
PNR00539,Spicejet,Bangalore,Mumbai,2024-02-21,18.0,Economy,Business,Website,Debit Card,90,774,On Time,0.0,1,No,2.0,21250.42,Dissatisfied
PNR00540,Spicejet,Bangalore,Mumbai,2024-01-06,53.0,Premium Economy,Business,Travel Agent,UPI,208,1016,On Time,0.0,1,Yes,1.0,6037.28,Dissatisfied
PNR00541,Akasa Air,Hyderabad,Mumbai,2025-02-16,37.0,Economy,Personal,Airport Counter,Debit Card,67,1667,On Time,0.0,1,Yes,1.0,17797.78,Dissatisfied
PNR00542,Air India,Delhi,Bangalore,2025-08-11,43.0,Economy,Business,Mobile App,UPI,214,676,On Time,0.0,2,Yes,4.0,10689.94,Satisfied
PNR00543,Spicejet,Mumbai,Delhi,2024-06-25,57.0,Business,Business,Mobile App,Debit Card,144,356,On Time,0.0,2,No,4.0,59289.36,Satisfied
PNR00544,Vistara,Mumbai,Hyderabad,2024-06-03,40.0,Premium Economy,Business,Travel Agent,Credit Card,96,433,On Time,0.0,1,Yes,5.0,28422.86,Satisfied
PNR00545,Vistara,Kolkata,Delhi,2024-11-11,18.0,Economy,Business,Website,Debit Card,105,847,On Time,0.0,2,No,1.0,32718.23,Dissatisfied
PNR00546,Air India,Kolkata,Delhi,2025-12-13,41.0,Economy,Business,Mobile App,Debit Card,187,1610,On Time,0.0,2,No,3.0,5441.13,Neutral
PNR00547,Vistara,Bangalore,Mumbai,2024-05-17,45.0,Business,Business,Airport Counter,Net Banking,225,1380,On Time,0.0,1,Yes,2.0,34988.66,Dissatisfied
PNR00548,Akasa Air,Kolkata,Delhi,2025-01-29,22.0,Economy,Personal,Mobile App,Credit Card,124,589,Delayed,97.0,3,Yes,4.0,7439.36,Satisfied
PNR00549,Akasa Air,Mumbai,Delhi,2024-09-26,41.0,Economy,Personal,Mobile App,Net Banking,95,1776,On Time,0.0,3,No,2.0,19646.34,Dissatisfied
PNR00550,Akasa Air,Mumbai,Delhi,2024-06-11,28.0,Economy,Business,Website,Credit Card,102,1488,On Time,0.0,3,No,2.0,9577.88,Dissatisfied
PNR00551,Indigo,Kolkata,Delhi,2024-01-26,49.0,Economy,Personal,Website,Debit Card,174,684,On Time,0.0,2,Yes,1.0,15708.2,Dissatisfied
PNR00552,Akasa Air,Mumbai,Delhi,2025-08-07,18.0,Premium Economy,Personal,Website,Credit Card,143,1278,On Time,0.0,1,No,3.0,3490.53,Neutral
PNR00553,Akasa Air,Mumbai,Bangalore,2025-09-29,65.0,Economy,Personal,Website,UPI,66,763,Delayed,134.0,0,No,5.0,20364.75,Satisfied
PNR00554,Indigo,Bangalore,Mumbai,2024-12-28,35.0,Economy,Personal,Website,UPI,211,336,On Time,0.0,3,Yes,3.0,28174.17,Neutral
PNR00555,Vistara,Delhi,Kolkata,2025-09-28,56.0,Business,Business,Travel Agent,UPI,197,1132,On Time,0.0,0,Yes,1.0,38859.85,Dissatisfied
PNR00556,Air India Express,Delhi,Kolkata,2025-09-08,44.0,Business,Business,Website,UPI,193,1485,On Time,0.0,0,Yes,1.0,36325.75,Dissatisfied
PNR00557,Indigo,Bangalore,Mumbai,2025-06-03,53.0,Premium Economy,Business,Mobile App,UPI,213,1351,On Time,0.0,1,Yes,2.0,25937.6,Dissatisfied
PNR00558,Indigo,Mumbai,Delhi,2024-10-03,56.0,Economy,Business,Travel Agent,Debit Card,124,1199,Delayed,42.0,1,Yes,2.0,12363.88,Dissatisfied
PNR00559,Air India,Mumbai,Delhi,2025-08-14,22.0,Business,Business,Website,Credit Card,74,839,On Time,0.0,1,Yes,2.0,25865.83,Dissatisfied
PNR00560,Spicejet,Mumbai,Delhi,2025-04-01,64.0,Economy,Business,Travel Agent,Debit Card,69,819,On Time,0.0,2,No,1.0,19032.23,Dissatisfied
PNR00561,Air India,Bangalore,Mumbai,2024-02-23,53.0,Economy,Personal,Travel Agent,Debit Card,181,1092,Cancelled,,1,No,2.0,28860.9,Dissatisfied
PNR00562,Indigo,Kolkata,Delhi,2025-12-16,33.0,Business,Business,Mobile App,Net Banking,60,883,Delayed,78.0,1,Yes,3.0,43721.13,Neutral
PNR00563,Vistara,Bangalore,Mumbai,2024-06-26,37.0,Economy,Personal,Website,Debit Card,133,1677,On Time,0.0,0,No,4.0,9869.66,Satisfied
PNR00564,Air India,Mumbai,Bangalore,2025-04-21,23.0,Business,Personal,Mobile App,Net Banking,134,1737,Delayed,28.0,2,Yes,1.0,16236.98,Dissatisfied
PNR00565,Spicejet,Delhi,Kolkata,2025-12-06,19.0,Economy,Business,Travel Agent,Net Banking,203,967,On Time,0.0,3,Yes,2.0,8370.69,Dissatisfied
PNR00566,Akasa Air,Hyderabad,Mumbai,2025-02-24,45.0,Economy,Business,Airport Counter,UPI,164,629,Delayed,149.0,0,No,3.0,19074.52,Neutral
PNR00567,Spicejet,Delhi,Kolkata,2024-10-11,20.0,Economy,Business,Airport Counter,Debit Card,77,319,On Time,0.0,1,Yes,1.0,9965.78,Dissatisfied
PNR00568,Vistara,Hyderabad,Mumbai,2024-05-15,45.0,Economy,Business,Travel Agent,UPI,62,1559,On Time,0.0,1,Yes,5.0,4392.07,Satisfied
PNR00569,Air India Express,Mumbai,Bangalore,2024-04-19,64.0,Premium Economy,Business,Website,Debit Card,239,947,Delayed,100.0,0,No,4.0,27006.55,Satisfied
PNR00570,Spicejet,Delhi,Kolkata,2024-03-16,21.0,Premium Economy,Personal,Travel Agent,UPI,132,376,On Time,0.0,2,Yes,1.0,21531.66,Dissatisfied
PNR00571,Indigo,Delhi,Bangalore,2025-01-16,19.0,Premium Economy,Business,Mobile App,Credit Card,117,441,Delayed,150.0,1,No,2.0,12474.87,Dissatisfied
PNR00572,Vistara,Hyderabad,Mumbai,2025-09-28,20.0,Economy,Business,Travel Agent,UPI,71,895,On Time,0.0,0,No,1.0,33991.46,Dissatisfied
PNR00573,Air India Express,Delhi,Mumbai,2025-05-24,45.0,Economy,Personal,Mobile App,Net Banking,82,905,On Time,0.0,3,Yes,1.0,20264.99,Dissatisfied
PNR00574,Vistara,Delhi,Kolkata,2024-11-08,41.0,Economy,Personal,Mobile App,Credit Card,142,1389,Delayed,96.0,0,Yes,1.0,28657.07,Dissatisfied
PNR00575,Akasa Air,Bangalore,Mumbai,2025-12-05,32.0,Economy,Personal,Mobile App,Credit Card,209,1454,On Time,0.0,1,Yes,1.0,3760.98,Dissatisfied
PNR00576,Vistara,Mumbai,Delhi,2025-08-05,22.0,Economy,Business,Travel Agent,UPI,142,356,On Time,0.0,3,Yes,1.0,28691.94,Dissatisfied
PNR00577,Indigo,Delhi,Mumbai,2024-10-05,40.0,Business,Business,Airport Counter,Credit Card,203,308,On Time,0.0,0,Yes,3.0,50870.75,Neutral
PNR00578,Spicejet,Bangalore,Mumbai,2025-10-25,50.0,Economy,Personal,Mobile App,Net Banking,223,1679,Delayed,103.0,3,Yes,4.0,11145.69,Satisfied
PNR00579,Spicejet,Delhi,Kolkata,2024-11-15,28.0,Business,Business,Travel Agent,Credit Card,185,605,Delayed,34.0,2,No,5.0,22206.73,Satisfied
PNR00580,Vistara,Mumbai,Hyderabad,2025-09-21,26.0,Business,Business,Mobile App,Debit Card,153,733,Delayed,153.0,2,No,4.0,30040.03,Satisfied
PNR00581,Spicejet,Hyderabad,Mumbai,2024-07-01,64.0,Economy,Business,Website,Credit Card,202,371,On Time,0.0,2,No,5.0,18869.98,Satisfied
PNR00582,Air India,Bangalore,Mumbai,2024-12-11,49.0,Economy,Personal,Mobile App,Net Banking,140,1426,On Time,0.0,2,Yes,3.0,22604.02,Neutral
PNR00583,Indigo,Delhi,Kolkata,2025-08-07,44.0,Economy,Business,Website,Credit Card,111,1351,Delayed,47.0,2,No,4.0,9045.47,Satisfied
PNR00584,Air India Express,Mumbai,Hyderabad,2024-02-23,27.0,Economy,Business,Website,Net Banking,79,1658,Cancelled,,3,No,3.0,15761.32,Neutral
PNR00585,Spicejet,Bangalore,Mumbai,2024-02-25,54.0,Economy,Business,Travel Agent,UPI,135,1135,Delayed,70.0,3,No,3.0,15825.77,Neutral
PNR00586,Akasa Air,Mumbai,Delhi,2024-10-04,33.0,Business,Business,Mobile App,Debit Card,116,1309,On Time,0.0,2,No,2.0,58188.88,Dissatisfied
PNR00587,Spicejet,Delhi,Kolkata,2024-09-25,48.0,Economy,Personal,Website,Net Banking,190,1102,On Time,0.0,2,No,5.0,5007.19,Satisfied
PNR00588,Air India Express,Mumbai,Bangalore,2025-02-15,50.0,Economy,Personal,Mobile App,UPI,177,781,Delayed,82.0,0,No,2.0,30597.59,Dissatisfied
PNR00589,Spicejet,Mumbai,Hyderabad,2025-09-26,26.0,Economy,Personal,Travel Agent,UPI,112,1159,On Time,0.0,2,Yes,2.0,33761.37,Dissatisfied
PNR00590,Akasa Air,Hyderabad,Mumbai,2025-05-06,35.0,Economy,Business,Travel Agent,Credit Card,159,1224,On Time,0.0,0,No,2.0,14847.54,Dissatisfied
PNR00591,Air India,Bangalore,Delhi,2025-12-12,43.0,Economy,Business,Website,UPI,158,838,Delayed,50.0,0,No,2.0,26365.07,Dissatisfied
PNR00592,Indigo,Mumbai,Hyderabad,2025-09-05,27.0,Economy,Business,Mobile App,UPI,137,1492,On Time,0.0,1,No,2.0,8049.97,Dissatisfied
PNR00593,Spicejet,Hyderabad,Mumbai,2025-07-03,23.0,Economy,Personal,Airport Counter,UPI,228,1094,On Time,0.0,2,Yes,3.0,20074.62,Neutral
PNR00594,Indigo,Bangalore,Delhi,2024-08-08,45.0,Economy,Personal,Website,UPI,132,1369,On Time,0.0,0,No,4.0,17886.64,Satisfied
PNR00595,Vistara,Bangalore,Delhi,2025-03-17,31.0,Premium Economy,Personal,Website,Debit Card,202,1325,On Time,0.0,0,Yes,3.0,21724.21,Neutral
PNR00596,Indigo,Mumbai,Delhi,2024-06-05,21.0,Economy,Personal,Website,Debit Card,60,1046,On Time,0.0,3,Yes,5.0,16945.6,Satisfied
PNR00597,Vistara,Bangalore,Delhi,2025-09-21,18.0,Economy,Business,Mobile App,Net Banking,115,1281,On Time,0.0,0,Yes,2.0,7292.21,Dissatisfied
PNR00598,Indigo,Kolkata,Delhi,2024-02-29,34.0,Business,Personal,Website,Credit Card,200,556,On Time,0.0,0,No,1.0,33988.1,Dissatisfied
PNR00599,Air India,Hyderabad,Mumbai,2024-02-25,64.0,Premium Economy,Business,Website,Credit Card,124,567,On Time,0.0,1,No,1.0,28474.3,Dissatisfied
PNR00600,Vistara,Delhi,Mumbai,2024-05-24,19.0,Economy,Personal,Website,Debit Card,169,719,Delayed,66.0,1,No,2.0,7422.37,Dissatisfied
PNR00601,Indigo,Mumbai,Delhi,2024-05-18,33.0,Premium Economy,Personal,Mobile App,Debit Card,207,529,On Time,0.0,3,No,4.0,23751.39,Satisfied
PNR00602,Air India,Mumbai,Bangalore,2024-08-01,44.0,Premium Economy,Business,Mobile App,Net Banking,133,360,On Time,0.0,2,No,5.0,6147.63,Satisfied
PNR00603,Spicejet,Kolkata,Delhi,2025-10-08,33.0,Economy,Personal,Website,Net Banking,63,1286,On Time,0.0,1,Yes,1.0,19158.73,Dissatisfied
PNR00604,Akasa Air,Mumbai,Bangalore,2025-04-30,58.0,Premium Economy,Personal,Website,Credit Card,209,416,On Time,0.0,3,No,2.0,5963.75,Dissatisfied
PNR00605,Vistara,Kolkata,Delhi,2025-11-15,34.0,Premium Economy,Business,Website,Net Banking,213,961,On Time,0.0,0,Yes,5.0,22236.65,Satisfied
PNR00606,Spicejet,Delhi,Mumbai,2024-12-29,59.0,Economy,Business,Website,Net Banking,131,1750,On Time,0.0,3,Yes,1.0,24725.99,Dissatisfied
PNR00607,Akasa Air,Hyderabad,Mumbai,2025-07-26,39.0,Premium Economy,Business,Website,Net Banking,146,1069,On Time,0.0,1,Yes,5.0,10143.61,Satisfied
PNR00608,Akasa Air,Delhi,Bangalore,2025-04-08,60.0,Economy,Personal,Website,Credit Card,78,422,On Time,0.0,2,No,5.0,21515.03,Satisfied
PNR00609,Vistara,Bangalore,Mumbai,2024-08-03,20.0,Economy,Business,Mobile App,Credit Card,116,956,Delayed,30.0,3,No,4.0,12213.05,Satisfied
PNR00610,Air India,Kolkata,Delhi,2024-03-08,57.0,Economy,Business,Travel Agent,Debit Card,87,1374,On Time,0.0,3,No,1.0,17453.34,Dissatisfied
PNR00611,Spicejet,Kolkata,Delhi,2025-07-24,48.0,Economy,Business,Website,Credit Card,60,1390,Delayed,99.0,3,No,2.0,23454.59,Dissatisfied
PNR00612,Akasa Air,Mumbai,Bangalore,2024-08-20,40.0,Premium Economy,Business,Mobile App,Credit Card,210,751,On Time,0.0,1,No,1.0,6665.65,Dissatisfied
PNR00613,Air India Express,Mumbai,Bangalore,2024-03-01,18.0,Economy,Personal,Mobile App,Net Banking,206,1089,On Time,0.0,1,No,3.0,22460.49,Neutral
PNR00614,Air India,Mumbai,Delhi,2024-11-20,46.0,Economy,Personal,Travel Agent,Net Banking,218,379,On Time,0.0,1,No,5.0,17019.03,Satisfied
PNR00615,Indigo,Bangalore,Mumbai,2025-03-08,51.0,Economy,Business,Travel Agent,Credit Card,215,766,Delayed,129.0,2,No,5.0,13447.55,Satisfied
PNR00616,Akasa Air,Delhi,Mumbai,2024-11-07,49.0,Economy,Personal,Airport Counter,UPI,112,1074,On Time,0.0,1,No,1.0,6717.95,Dissatisfied
PNR00617,Indigo,Kolkata,Delhi,2024-02-08,43.0,Economy,Personal,Travel Agent,Credit Card,113,811,On Time,0.0,3,Yes,2.0,29168.73,Dissatisfied
PNR00618,Air India Express,Kolkata,Delhi,2025-10-04,29.0,Economy,Personal,Travel Agent,Debit Card,174,1541,Delayed,161.0,0,No,5.0,6376.33,Satisfied
PNR00619,Akasa Air,Mumbai,Delhi,2025-03-23,49.0,Economy,Personal,Travel Agent,Credit Card,144,466,On Time,0.0,1,No,4.0,34649.54,Satisfied
PNR00620,Indigo,Bangalore,Delhi,2024-03-29,34.0,Premium Economy,Personal,Mobile App,Net Banking,153,1407,Delayed,174.0,0,No,3.0,22808.0,Neutral
PNR00621,Akasa Air,Kolkata,Delhi,2025-04-16,41.0,Economy,Personal,Mobile App,Net Banking,169,1360,On Time,0.0,3,Yes,4.0,3725.17,Satisfied
PNR00622,Vistara,Bangalore,Mumbai,2024-07-02,37.0,Premium Economy,Business,Website,UPI,73,844,Delayed,180.0,3,No,1.0,29199.39,Dissatisfied
PNR00623,Spicejet,Bangalore,Delhi,2024-01-09,26.0,Economy,Business,Website,Credit Card,86,572,On Time,0.0,0,Yes,1.0,29799.94,Dissatisfied
PNR00624,Vistara,Delhi,Mumbai,2024-12-04,35.0,Economy,Personal,Website,UPI,195,686,On Time,0.0,0,Yes,2.0,29820.56,Dissatisfied
PNR00625,Akasa Air,Delhi,Kolkata,2025-03-12,24.0,Business,Business,Website,Net Banking,122,1691,On Time,0.0,3,No,3.0,30124.97,Neutral
PNR00626,Spicejet,Delhi,Kolkata,2024-02-02,20.0,Premium Economy,Personal,Mobile App,Debit Card,180,1537,On Time,0.0,2,No,1.0,23565.47,Dissatisfied
PNR00627,Akasa Air,Mumbai,Bangalore,2025-10-15,22.0,Business,Business,Website,UPI,126,1346,On Time,0.0,0,No,1.0,30140.47,Dissatisfied
PNR00628,Spicejet,Bangalore,Delhi,2025-12-27,34.0,Economy,Personal,Website,Credit Card,177,860,Delayed,180.0,0,No,1.0,26982.67,Dissatisfied
PNR00629,Air India Express,Delhi,Bangalore,2024-04-04,30.0,Economy,Business,Mobile App,Credit Card,184,340,On Time,0.0,1,Yes,1.0,3521.99,Dissatisfied
PNR00630,Spicejet,Delhi,Mumbai,2024-10-19,27.0,Economy,Business,Airport Counter,Debit Card,136,1400,On Time,0.0,1,No,1.0,33852.44,Dissatisfied
PNR00631,Spicejet,Mumbai,Delhi,2025-05-02,40.0,Economy,Personal,Mobile App,Credit Card,190,878,On Time,0.0,1,No,1.0,22676.61,Dissatisfied
PNR00632,Air India,Kolkata,Delhi,2024-05-26,45.0,Economy,Business,Mobile App,Credit Card,62,591,On Time,0.0,3,Yes,5.0,34892.21,Satisfied
PNR00633,Spicejet,Mumbai,Hyderabad,2024-04-13,31.0,Economy,Business,Website,Credit Card,142,986,On Time,0.0,1,Yes,2.0,4852.23,Dissatisfied
PNR00634,Spicejet,Mumbai,Hyderabad,2024-03-10,44.0,Economy,Business,Website,Net Banking,168,1629,Delayed,49.0,1,Yes,3.0,25494.9,Neutral
PNR00635,Vistara,Hyderabad,Mumbai,2025-03-31,39.0,Economy,Personal,Airport Counter,UPI,196,1197,Delayed,81.0,1,Yes,4.0,7827.78,Satisfied
PNR00636,Indigo,Hyderabad,Mumbai,2025-03-09,49.0,Economy,Personal,Website,Credit Card,228,1773,On Time,0.0,3,No,1.0,31402.86,Dissatisfied
PNR00637,Akasa Air,Mumbai,Delhi,2024-11-12,59.0,Business,Personal,Mobile App,Net Banking,233,769,On Time,0.0,3,No,3.0,46229.32,Neutral
PNR00638,Air India,Mumbai,Hyderabad,2025-03-09,34.0,Economy,Personal,Mobile App,Credit Card,91,798,Delayed,38.0,3,No,3.0,3336.63,Neutral
PNR00639,Vistara,Delhi,Bangalore,2025-11-05,24.0,Business,Personal,Website,Net Banking,232,1464,On Time,0.0,3,Yes,3.0,54367.18,Neutral
PNR00640,Spicejet,Delhi,Bangalore,2025-01-15,18.0,Economy,Personal,Website,Net Banking,92,559,Delayed,66.0,3,Yes,1.0,3729.15,Dissatisfied
PNR00641,Spicejet,Delhi,Kolkata,2024-06-23,59.0,Economy,Personal,Airport Counter,Net Banking,135,624,Delayed,163.0,0,Yes,3.0,5860.34,Neutral
PNR00642,Air India,Delhi,Kolkata,2024-02-28,48.0,Business,Personal,Mobile App,Net Banking,183,1197,Cancelled,,1,Yes,2.0,37068.84,Dissatisfied
PNR00643,Vistara,Mumbai,Bangalore,2024-11-12,28.0,Economy,Business,Website,UPI,103,1444,On Time,0.0,1,No,1.0,9242.76,Dissatisfied
PNR00644,Akasa Air,Mumbai,Delhi,2025-09-08,31.0,Premium Economy,Business,Travel Agent,Credit Card,121,1573,On Time,0.0,2,No,2.0,7620.01,Dissatisfied
PNR00645,Air India Express,Delhi,Kolkata,2024-10-24,47.0,Premium Economy,Business,Website,Debit Card,194,570,On Time,0.0,0,No,3.0,10670.85,Neutral
PNR00646,Indigo,Kolkata,Delhi,2025-11-27,61.0,Business,Business,Website,UPI,193,1031,On Time,0.0,1,No,3.0,48325.73,Neutral
PNR00647,Vistara,Mumbai,Delhi,2024-04-19,19.0,Economy,Personal,Website,Debit Card,173,667,Delayed,26.0,3,No,5.0,29236.06,Satisfied
PNR00648,Vistara,Delhi,Mumbai,2024-04-10,64.0,Economy,Business,Travel Agent,Net Banking,171,1129,Delayed,44.0,3,No,1.0,15471.05,Dissatisfied
PNR00649,Spicejet,Bangalore,Mumbai,2025-08-31,52.0,Economy,Personal,Website,UPI,110,1662,On Time,0.0,3,No,4.0,18497.03,Satisfied
